IP,SLOT,PORT,VLAN,ID_PORT,GPON,VENDOR
172.28.116.216,5,10,"2456, 502",800028466-3191506697,GPON04-D2-CSN-3,ZTE
172.28.116.216,5,11,"2456, 502",800028466-3191506699,GPON04-D2-CSN-3,ZTE
172.28.116.216,5,12,"2456, 502",800028466-3191506701,GPON04-D2-CSN-3,ZTE
172.28.116.216,5,13,"2456, 502",800028466-3191506703,GPON04-D2-CSN-3,ZTE
172.28.116.216,5,14,"2456, 502",800028466-3191506705,GPON04-D2-CSN-3,ZTE
172.28.116.216,5,15,"2456, 502",800028466-3191506707,GPON04-D2-CSN-3,ZTE
172.28.116.216,5,16,"2456, 502",800028466-3191506709,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,1,"2456, 502",802053493-3207263406,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,2,"2456, 502",802053493-3207263407,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,3,"2456, 502",802053493-3207263408,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,4,"2456, 502",802053493-3207263409,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,5,"2456, 502",802053493-3207263410,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,6,"2456, 502",802053493-3207263411,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,7,"2456, 502",802053493-3207263412,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,8,"2456, 502",802053493-3207263413,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,9,"2456, 502",802053493-3207263414,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,10,"2456, 502",802053493-3207263415,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,11,"2456, 502",802053493-3207263416,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,12,"2456, 502",802053493-3207263417,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,13,"2456, 502",802053493-3207263418,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,14,"2456, 502",802053493-3207263419,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,15,"2456, 502",802053493-3207263420,GPON04-D2-CSN-3,ZTE
172.28.116.216,6,16,"2456, 502",802053493-3207263421,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,1,"2456, 502",802053476-3207263103,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,2,"2456, 502",802053476-3207263106,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,3,"2456, 502",802053476-3207263109,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,4,"2456, 502",802053476-3207263113,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,5,"2456, 502",802053476-3207263116,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,6,"2456, 502",802053476-3207263121,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,7,"2456, 502",802053476-3207263125,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,8,"2456, 502",802053476-3207263130,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,9,"2456, 502",802053476-3207263136,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,10,"2456, 502",802053476-3207263142,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,11,"2456, 502",802053476-3207263147,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,12,"2456, 502",802053476-3207263155,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,13,"2456, 502",802053476-3207263160,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,14,"2456, 502",802053476-3207263165,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,15,"2456, 502",802053476-3207263169,GPON04-D2-CSN-3,ZTE
172.28.116.216,7,16,"2456, 502",802053476-3207263175,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,1,"2456, 502",802053485-3207263278,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,2,"2456, 502",802053485-3207263279,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,3,"2456, 502",802053485-3207263280,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,4,"2456, 502",802053485-3207263281,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,5,"2456, 502",802053485-3207263282,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,6,"2456, 502",802053485-3207263284,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,7,"2456, 502",802053485-3207263285,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,8,"2456, 502",802053485-3207263286,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,9,"2456, 502",802053485-3207263287,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,10,"2456, 502",802053485-3207263289,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,11,"2456, 502",802053485-3207263290,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,12,"2456, 502",802053485-3207263291,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,13,"2456, 502",802053485-3207263293,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,14,"2456, 502",802053485-3207263294,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,15,"2456, 502",802053485-3207263296,GPON04-D2-CSN-3,ZTE
172.28.116.216,8,16,"2456, 502",802053485-3207263298,GPON04-D2-CSN-3,ZTE
172.28.116.217,1,1,"2457,'501",264303322-1312628592,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,2,"2457,'501",264303322-1311961455,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,3,"2457,'501",264303322-1312628593,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,4,"2457,'501",264303322-1311961456,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,5,"2457,'501",264303322-1312628594,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,6,"2457,'501",264303322-1311961457,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,7,"2457,'501",264303322-1312628595,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,8,"2457,'501",264303322-1312628596,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,9,"2457,'501",264303322-1311961458,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,10,"2457,'501",264303322-1312628597,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,11,"2457,'501",264303322-1311961459,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,12,"2457,'501",264303322-1312628598,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,13,"2457,'501",264303322-1311961460,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,14,"2457,'501",264303322-1311961461,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,15,"2457,'501",264303322-1312628599,GPON02-D2-TJH-3,ZTE
172.28.116.217,1,16,"2457,'501",264303322-1311961462,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,1,"2457,'501",264303327-1311961501,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,2,"2457,'501",264303327-1311961502,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,3,"2457,'501",264303327-1311961503,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,4,"2457,'501",264303327-1311961504,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,5,"2457,'501",264303327-1312628642,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,6,"2457,'501",264303327-1311961505,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,7,"2457,'501",264303327-1312628643,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,8,"2457,'501",264303327-1311961506,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,9,"2457,'501",264303327-1312628644,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,10,"2457,'501",264303327-1312628645,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,11,"2457,'501",264303327-1311961507,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,12,"2457,'501",264303327-1312628646,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,13,"2457,'501",264303327-1311961508,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,14,"2457,'501",264303327-1312628647,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,15,"2457,'501",264303327-1311961509,GPON02-D2-TJH-3,ZTE
172.28.116.217,2,16,"2457,'501",264303327-1312628648,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,1,"2457,'501",264303332-1311961535,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,2,"2457,'501",264303332-1312628672,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,3,"2457,'501",264303332-1311961536,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,4,"2457,'501",264303332-1312628673,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,5,"2457,'501",264303332-1311961537,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,6,"2457,'501",264303332-1312628674,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,7,"2457,'501",264303332-1311961538,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,8,"2457,'501",264303332-1312628675,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,9,"2457,'501",264303332-1311961539,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,10,"2457,'501",264303332-1312628676,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,11,"2457,'501",264303332-1311961540,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,12,"2457,'501",264303332-1312628677,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,13,"2457,'501",264303332-1311961541,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,14,"2457,'501",264303332-1312628678,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,15,"2457,'501",264303332-1311961542,GPON02-D2-TJH-3,ZTE
172.28.116.217,3,16,"2457,'501",264303332-1312628679,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,1,"2457,'501",264303335-1311961570,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,2,"2457,'501",264303335-1312628696,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,3,"2457,'501",264303335-1311961571,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,4,"2457,'501",264303335-1312628697,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,5,"2457,'501",264303335-1311961573,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,6,"2457,'501",264303335-1312628698,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,7,"2457,'501",264303335-1311961574,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,8,"2457,'501",264303335-1312628699,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,9,"2457,'501",264303335-1311961575,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,10,"2457,'501",264303335-1312628700,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,11,"2457,'501",264303335-1311961576,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,12,"2457,'501",264303335-1312628701,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,13,"2457,'501",264303335-1312628702,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,14,"2457,'501",264303335-1311961577,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,15,"2457,'501",264303335-1312628703,GPON02-D2-TJH-3,ZTE
172.28.116.217,4,16,"2457,'501",264303335-1311961578,GPON02-D2-TJH-3,ZTE
172.28.116.218,1,1,"2458, 505",250728307-1204777973,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,2,"2458, 505",250728307-1204852146,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,3,"2458, 505",250728307-1204777974,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,4,"2458, 505",250728307-1204852147,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,5,"2458, 505",250728307-1204777975,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,6,"2458, 505",250728307-1204852148,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,7,"2458, 505",250728307-1204777976,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,8,"2458, 505",250728307-1204852149,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,9,"2458, 505",250728307-1204777977,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,10,"2458, 505",250728307-1204852150,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,11,"2458, 505",250728307-1204777978,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,12,"2458, 505",250728307-1204852151,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,13,"2458, 505",250728307-1204777979,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,14,"2458, 505",250728307-1204852152,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,15,"2458, 505",250728307-1204777980,GPON05-D2-CLS-3,ZTE
172.28.116.218,1,16,"2458, 505",250728307-1204852153,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,1,"2458, 505",250728308-1204777981,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,2,"2458, 505",250728308-1204852154,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,3,"2458, 505",250728308-1204777982,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,4,"2458, 505",250728308-1204852155,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,5,"2458, 505",250728308-1204777983,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,6,"2458, 505",250728308-1204852156,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,7,"2458, 505",250728308-1204777984,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,8,"2458, 505",250728308-1204852157,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,9,"2458, 505",250728308-1204777985,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,10,"2458, 505",250728308-1204852158,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,11,"2458, 505",250728308-1204777986,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,12,"2458, 505",250728308-1204852159,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,13,"2458, 505",250728308-1204777987,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,14,"2458, 505",250728308-1204852160,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,15,"2458, 505",250728308-1204777988,GPON05-D2-CLS-3,ZTE
172.28.116.218,2,16,"2458, 505",250728308-1204852161,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,1,"2458, 505",250728309-1204777989,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,2,"2458, 505",250728309-1204852162,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,3,"2458, 505",250728309-1204777990,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,4,"2458, 505",250728309-1204852163,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,5,"2458, 505",250728309-1204777991,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,6,"2458, 505",250728309-1204852164,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,7,"2458, 505",250728309-1204777992,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,8,"2458, 505",250728309-1204852165,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,9,"2458, 505",250728309-1204777993,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,10,"2458, 505",250728309-1204852166,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,11,"2458, 505",250728309-1204777994,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,12,"2458, 505",250728309-1204852167,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,13,"2458, 505",250728309-1204777995,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,14,"2458, 505",250728309-1204852168,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,15,"2458, 505",250728309-1204777996,GPON05-D2-CLS-3,ZTE
172.28.116.218,3,16,"2458, 505",250728309-1204852169,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,1,"2458, 505",250728310-1204777997,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,2,"2458, 505",250728310-1204852170,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,3,"2458, 505",250728310-1204777998,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,4,"2458, 505",250728310-1204852171,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,5,"2458, 505",250728310-1204777999,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,6,"2458, 505",250728310-1204852172,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,7,"2458, 505",250728310-1204778000,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,8,"2458, 505",250728310-1204852173,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,9,"2458, 505",250728310-1204778001,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,10,"2458, 505",250728310-1204852174,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,11,"2458, 505",250728310-1204778002,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,12,"2458, 505",250728310-1204852175,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,13,"2458, 505",250728310-1204778003,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,14,"2458, 505",250728310-1204852176,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,15,"2458, 505",250728310-1204778004,GPON05-D2-CLS-3,ZTE
172.28.116.218,4,16,"2458, 505",250728310-1204852177,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,1,"2458, 505",354828364-1446705620,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,2,"2458, 505",354828364-1446789731,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,3,"2458, 505",354828364-1446705621,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,4,"2458, 505",354828364-1446789732,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,5,"2458, 505",354828364-1446705622,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,6,"2458, 505",354828364-1446789733,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,7,"2458, 505",354828364-1446705623,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,8,"2458, 505",354828364-1446789734,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,9,"2458, 505",354828364-1446705624,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,10,"2458, 505",354828364-1446789735,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,11,"2458, 505",354828364-1446705625,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,12,"2458, 505",354828364-1446789736,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,13,"2458, 505",354828364-1446705626,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,14,"2458, 505",354828364-1446789737,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,15,"2458, 505",354828364-1446705627,GPON05-D2-CLS-3,ZTE
172.28.116.218,5,16,"2458, 505",354828364-1446789738,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,1,"2458, 505",354903364-1446789769,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,2,"2458, 505",354903364-1446705658,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,3,"2458, 505",354903364-1446789770,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,4,"2458, 505",354903364-1446705659,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,5,"2458, 505",354903364-1446789771,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,6,"2458, 505",354903364-1446705660,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,7,"2458, 505",354903364-1446789772,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,8,"2458, 505",354903364-1446705661,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,9,"2458, 505",354903364-1446789773,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,10,"2458, 505",354903364-1446705662,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,11,"2458, 505",354903364-1446789774,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,12,"2458, 505",354903364-1446705663,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,13,"2458, 505",354903364-1446789775,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,14,"2458, 505",354903364-1446705664,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,15,"2458, 505",354903364-1446789776,GPON05-D2-CLS-3,ZTE
172.28.116.218,6,16,"2458, 505",354903364-1446705665,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,1,"2458, 505",367128344-1465586718,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,2,"2458, 505",367128344-1465586412,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,3,"2458, 505",367128344-1465586719,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,4,"2458, 505",367128344-1465586413,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,5,"2458, 505",367128344-1465586720,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,6,"2458, 505",367128344-1465586414,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,7,"2458, 505",367128344-1465586721,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,8,"2458, 505",367128344-1465586415,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,9,"2458, 505",367128344-1465586722,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,10,"2458, 505",367128344-1465586416,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,11,"2458, 505",367128344-1465586723,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,12,"2458, 505",367128344-1465586417,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,13,"2458, 505",367128344-1465586724,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,14,"2458, 505",367128344-1465586418,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,15,"2458, 505",367128344-1465586725,GPON05-D2-CLS-3,ZTE
172.28.116.218,7,16,"2458, 505",367128344-1465586419,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,1,"2458, 505",374178506-1468731863,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,2,"2458, 505",374178506-1468737818,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,3,"2458, 505",374178506-1468731864,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,4,"2458, 505",374178506-1468737819,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,5,"2458, 505",374178506-1468731865,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,6,"2458, 505",374178506-1468737820,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,7,"2458, 505",374178506-1468731866,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,8,"2458, 505",374178506-1468737821,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,9,"2458, 505",374178506-1468731867,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,10,"2458, 505",374178506-1468737822,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,11,"2458, 505",374178506-1468731868,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,12,"2458, 505",374178506-1468737823,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,13,"2458, 505",374178506-1468731869,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,14,"2458, 505",374178506-1468737824,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,15,"2458, 505",374178506-1468731870,GPON05-D2-CLS-3,ZTE
172.28.116.218,8,16,"2458, 505",374178506-1468737825,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,1,"2458, 505",407178348-1485255696,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,2,"2458, 505",407178348-1486193339,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,3,"2458, 505",407178348-1485255697,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,4,"2458, 505",407178348-1486193340,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,5,"2458, 505",407178348-1485255698,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,6,"2458, 505",407178348-1486193341,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,7,"2458, 505",407178348-1485255699,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,8,"2458, 505",407178348-1486193342,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,9,"2458, 505",407178348-1485255700,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,10,"2458, 505",407178348-1486193343,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,11,"2458, 505",407178348-1485255701,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,12,"2458, 505",407178348-1486193344,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,13,"2458, 505",407178348-1485255702,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,14,"2458, 505",407178348-1486193345,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,15,"2458, 505",407178348-1485255703,GPON05-D2-CLS-3,ZTE
172.28.116.218,9,16,"2458, 505",407178348-1486193346,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,1,"2458, 505",598353353-2133548430,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,2,"2458, 505",598353353-2133658157,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,3,"2458, 505",598353353-2133548431,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,4,"2458, 505",598353353-2133658158,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,5,"2458, 505",598353353-2133548432,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,6,"2458, 505",598353353-2133658159,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,7,"2458, 505",598353353-2133548433,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,8,"2458, 505",598353353-2133658160,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,9,"2458, 505",598353353-2133548434,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,10,"2458, 505",598353353-2133658161,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,11,"2458, 505",598353353-2133548435,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,12,"2458, 505",598353353-2133658162,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,13,"2458, 505",598353353-2133548436,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,14,"2458, 505",598353353-2133658163,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,15,"2458, 505",598353353-2133548437,GPON05-D2-CLS-3,ZTE
172.28.116.218,10,16,"2458, 505",598353353-2133658164,GPON05-D2-CLS-3,ZTE
172.28.116.218,12,1,"2458, 505",414753349-1492186836,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,2,"2458, 505",414753349-1492211560,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,3,"2458, 505",414753349-1492186837,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,4,"2458, 505",414753349-1492211561,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,5,"2458, 505",414753349-1492186838,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,6,"2458, 505",414753349-1492211562,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,7,"2458, 505",414753349-1492186839,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,8,"2458, 505",414753349-1492211563,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,9,"2458, 505",414753349-1492186840,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,10,"2458, 505",414753349-1492211564,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,11,"2458, 505",414753349-1492186841,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,12,"2458, 505",414753349-1492211565,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,13,"2458, 505",414753349-1492186842,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,14,"2458, 505",414753349-1492211566,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,15,"2458, 505",414753349-1492186843,GPON07-D2-CBI-4,ZTE
172.28.116.218,12,16,"2458, 505",414753349-1492211567,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,1,"2458, 505",431553341-1569988021,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,2,"2458, 505",431553341-1569864502,GPON07-D2-CBI-4,ZTE
